"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A","B","C","D","E","F","G","H","L","M","N"
"Pocillopora_acuta_HIv2___RNAseq.g2942.t1",2098.94844434917,-0.537145866266717,0.169894606539869,-3.16164166247777,0.0015688248880707,0.048912368724156,1782,3019,2278,2584,2534,2300,2431,2569,1887,2514,551
"Pocillopora_acuta_HIv2___RNAseq.g25946.t1",56.6915234393314,-2.66299889210239,0.634151797478841,-4.19930827711837,2.67731611305185e-05,0.00362260118773852,16,122,52,78,25,94,70,89,4,118,4
"Pocillopora_acuta_HIv2___RNAseq.g13255.t1",699.92079770785,1.3165258961449,0.404740536890693,3.25276510788553,0.00114287929437614,0.0418759064640264,1319,664,207,414,616,599,605,964,1016,647,549
"Pocillopora_acuta_HIv2___RNAseq.g29317.t1",466.666994957645,1.20040283497883,0.291544020843169,4.11739822860085,3.83173645428564e-05,0.00478027405784484,681,263,360,453,457,321,432,447,626,384,487
"Pocillopora_acuta_HIv2___TS.g28751.t1",1849.56198578494,2.86275648682423,0.420714727209352,6.80450742909147,1.01395556366076e-11,1.87976840443251e-08,2973,965,535,602,661,1269,891,788,3820,668,3763
"Pocillopora_acuta_HIv2___RNAseq.g2028.t1",672.844487525038,1.62724447859655,0.499663562416188,3.25668029649351,0.0011272331640421,0.0415971140142594,573,367,472,594,516,575,449,548,589,547,1184
"Pocillopora_acuta_HIv2___RNAseq.g18385.t1",39.2605311502141,-2.24089755440965,0.666740527114804,-3.36097396704939,0.000776681456523734,0.0344301060234568,22,61,137,30,39,12,115,12,6,20,11
"Pocillopora_acuta_HIv2___RNAseq.g23677.t1",26.2249782675082,2.92276020501759,0.776060833676059,3.76614832006534,0.00016578532832847,0.012839785260479,27,10,16,16,5,11,6,17,24,26,65
"Pocillopora_acuta_HIv2___RNAseq.g7078.t1",3951.35678165206,-1.8205310979167,0.530940476481834,-3.42887984351857,0.000606077784269912,0.0292594070148446,1366,4672,10687,7900,3949,5868,3603,2478,2377,3413,393
"Pocillopora_acuta_HIv2___RNAseq.g392.t1",73.0621451529799,2.45618173601376,0.689849035449274,3.56046266617469,0.000370201944615293,0.021527867015241,57,52,33,41,47,21,12,43,114,60,167
"Pocillopora_acuta_HIv2___RNAseq.g11630.t1",71.9365702925595,-5.55854195403181,1.53720221770309,-3.61601218760762,0.000299176295934129,0.0189986125105163,0,4,270,284,29,116,43,4,5,91,0
